epoch,train_loss,train_acc,val_acc
70,0.9580570459365845,0.7281973958015442,0.7114667892456055
71,0.9577072262763977,0.7287582159042358,0.7122050523757935
72,0.9517748951911926,0.7285382747650146,0.7112318873405457
73,0.9498867392539978,0.7289780974388123,0.7112990021705627
74,0.9465731978416443,0.7307264804840088,0.7125071287155151
75,0.9467346668243408,0.7307264804840088,0.7131447196006775
76,0.9422752261161804,0.7303526401519775,0.7124735713005066
77,0.9405320286750793,0.7310563921928406,0.7131447196006775
78,0.9390044212341309,0.7324309349060059,0.7142185568809509
79,0.9364386796951294,0.7326288223266602,0.7134131789207458
80,0.9345773458480835,0.7322659492492676,0.7130440473556519
81,0.9325859546661377,0.7335414886474609,0.7123728394508362
82,0.929171085357666,0.7339373826980591,0.7129433751106262
83,0.927157461643219,0.7336514592170715,0.713111162185669
84,0.9253361225128174,0.7345311641693115,0.7141514420509338
85,0.9226066470146179,0.7351579666137695,0.715896487236023
86,0.92361980676651,0.7367963790893555,0.7161649465560913
87,0.9172724485397339,0.7375550866127014,0.7154266834259033
88,0.9189570546150208,0.7354438304901123,0.7141849994659424
89,0.9132989645004272,0.7370163202285767,0.7133460640907288
90,0.9111470580101013,0.7370603084564209,0.7140172123908997
91,0.9104282855987549,0.7358506917953491,0.7125406861305237
92,0.9102383255958557,0.7394684553146362,0.7146883606910706
93,0.9084790945053101,0.7392155528068542,0.71596360206604
94,0.9044888019561768,0.7375770807266235,0.7075069546699524
95,0.907731831073761,0.7381159067153931,0.7117688059806824
96,0.9070681929588318,0.7346521019935608,0.7020705342292786
97,0.909638524055481,0.7325518727302551,0.7101580500602722
98,0.924504816532135,0.7366644144058228,0.7102587223052979
99,0.913934588432312,0.7382038831710815,0.7095203995704651
100,0.9158840179443359,0.7417775988578796,0.7173058986663818
101,0.9040200114250183,0.7366644144058228,0.7136480808258057
102,0.9111997485160828,0.742096483707428,0.7091512680053711
103,0.8974579572677612,0.741260826587677,0.7162656188011169
104,0.9060008525848389,0.7437569499015808,0.7184804677963257
105,0.894859790802002,0.7445816397666931,0.7145876884460449
106,0.8965979814529419,0.7457032203674316,0.7178093194961548
107,0.8923431634902954,0.7413048148155212,0.71113121509552
108,0.8883370161056519,0.7405130863189697,0.7149568200111389
109,0.8871225714683533,0.747726559638977,0.7177422046661377
110,0.8790902495384216,0.7480564117431641,0.7195207476615906
111,0.8797346353530884,0.7461760640144348,0.720728874206543
112,0.8798686265945435,0.7458131909370422,0.7148897051811218
113,0.8760937452316284,0.7495409250259399,0.7178093194961548
114,0.8755829930305481,0.7511353492736816,0.722205400466919
115,0.8747637271881104,0.7507944703102112,0.7146212458610535
116,0.8698258996009827,0.7462420463562012,0.7130440473556519
117,0.8745018839836121,0.7480674386024475,0.7002583742141724
118,0.8722326755523682,0.7460440993309021,0.7117688059806824
119,0.8762280344963074,0.7469568252563477,0.6962313652038574
120,0.8703009486198425,0.7524988651275635,0.715158224105835
121,0.8619499206542969,0.7513113021850586,0.7171716690063477
122,0.8680160641670227,0.7488371729850769,0.7068693041801453
123,0.8683596253395081,0.7543681859970093,0.7137487530708313
124,0.8632587194442749,0.7499037981033325,0.7171716690063477
125,0.8622117638587952,0.7563475370407104,0.718748927116394
126,0.8557174205780029,0.7567763328552246,0.7170374393463135
127,0.8571613430976868,0.7511353492736816,0.7166011929512024
128,0.8582812547683716,0.7566553950309753,0.7177757620811462
129,0.8522212505340576,0.7564464807510376,0.7177086472511292
130,0.8539021611213684,0.7524548768997192,0.719487190246582
131,0.8533772826194763,0.7574031352996826,0.72022545337677
132,0.8578623533248901,0.752081036567688,0.7123392820358276
133,0.8589873909950256,0.7553908228874207,0.7211986780166626
134,0.8565955758094788,0.7577880024909973,0.7214000225067139
135,0.8607244491577148,0.7542692422866821,0.7087821364402771
136,0.8554098010063171,0.7544781565666199,0.7156280279159546
137,0.8558222055435181,0.7603171467781067,0.7215678095817566
138,0.8469687104225159,0.7560286521911621,0.7126078009605408
139,0.8497353196144104,0.756413459777832,0.7170038819313049
140,0.8450149893760681,0.7562375664710999,0.7169032096862793
141,0.8482182025909424,0.757722020149231,0.7160307168960571
142,0.844915509223938,0.7553358674049377,0.7154266834259033
143,0.8453258275985718,0.7542252540588379,0.7045202851295471
144,0.8507345914840698,0.7610648274421692,0.7206953167915344
145,0.8444650769233704,0.7584917545318604,0.715023934841156
146,0.8399789333343506,0.7604710459709167,0.7093190550804138
147,0.8373231291770935,0.760888934135437,0.7196549773216248
148,0.8382296562194824,0.7602071762084961,0.7116681337356567
149,0.838517963886261,0.7622304558753967,0.7235477566719055
150,0.8319127559661865,0.7641657590866089,0.7230779528617859
151,0.8337635397911072,0.7633300423622131,0.719856321811676
152,0.8327911496162415,0.7627912759780884,0.7248564958572388
153,0.8316938281059265,0.7627362608909607,0.7193194031715393
154,0.8304428458213806,0.7632970809936523,0.7159300446510315
155,0.828737199306488,0.7618565559387207,0.719856321811676
156,0.8331139087677002,0.7655952572822571,0.7154937982559204
157,0.8285711407661438,0.762021541595459,0.7203261852264404
158,0.832696795463562,0.760515034198761,0.7181448936462402
159,0.8388474583625793,0.7651774287223816,0.724252462387085
160,0.8242628574371338,0.7651664018630981,0.7232792973518372
161,0.8310009241104126,0.7647485733032227,0.7184133529663086
162,0.833231508731842,0.7626593112945557,0.7248564958572388
163,0.828387975692749,0.762978196144104,0.7087485790252686
164,0.8299606442451477,0.7594374418258667,0.7113325595855713
165,0.8327627778053284,0.7469348311424255,0.668847918510437
166,0.8548861742019653,0.7616146802902222,0.7207624316215515
167,0.833299994468689,0.763154149055481,0.7172723412513733
168,0.8341522812843323,0.7601191997528076,0.7003926038742065
169,0.8360963463783264,0.7610428333282471,0.7166683077812195
170,0.8270642757415771,0.7672227025032043,0.721534252166748
171,0.8226791620254517,0.7659691572189331,0.7186146974563599
172,0.8251940011978149,0.7644846439361572,0.7216013669967651
173,0.8231469988822937,0.7655842900276184,0.721836268901825
174,0.8152590990066528,0.7685312628746033,0.7198227643966675
175,0.8199377059936523,0.7679594159126282,0.7184133529663086
176,0.8137075304985046,0.7668927907943726,0.715158224105835
177,0.8157438039779663,0.7691030502319336,0.7211986780166626
178,0.8138726353645325,0.7689710855484009,0.7261652946472168
179,0.8098518252372742,0.771005392074585,0.7197220921516418
180,0.8106184005737305,0.7713242769241333,0.7247558236122131
181,0.8079570531845093,0.7696198225021362,0.7241853475570679
182,0.8052643537521362,0.772467851638794,0.7257961630821228
183,0.8013151288032532,0.7698068022727966,0.723145067691803
184,0.80434250831604,0.7732815742492676,0.7256283760070801
185,0.809782087802887,0.7665079236030579,0.7206953167915344
186,0.8088504672050476,0.7676955461502075,0.7116681337356567
187,0.8164091110229492,0.7679484486579895,0.7172052264213562
188,0.8159723877906799,0.7620105147361755,0.7216684818267822
189,0.8304991126060486,0.7692019939422607,0.7079432010650635
190,0.8135979175567627,0.7683002948760986,0.7247893810272217
191,0.8160840272903442,0.7696528434753418,0.7238162159919739
192,0.8159947395324707,0.7688501477241516,0.7112654447555542
193,0.8133286833763123,0.7666178941726685,0.7175408005714417
194,0.8178452253341675,0.7688721418380737,0.719050943851471
195,0.8167296648025513,0.7694329023361206,0.7224067449569702
196,0.8107001781463623,0.7712472677230835,0.721534252166748
197,0.8053140044212341,0.7718850374221802,0.721098005771637
198,0.8027605414390564,0.7702356576919556,0.7216349244117737
199,0.8077618479728699,0.7722479104995728,0.7253262996673584
200,0.7953035831451416,0.7717750668525696,0.72264164686203
201,0.7978547811508179,0.7733145356178284,0.7211315631866455
202,0.8003140687942505,0.7724238634109497,0.7231786251068115
203,0.797995924949646,0.7747330665588379,0.7135809659957886
204,0.7944842576980591,0.767783522605896,0.7170038819313049
205,0.8031179904937744,0.7670137882232666,0.6897211074829102
206,0.8068807125091553,0.7732155919075012,0.7180442214012146
207,0.8032821416854858,0.7706865072250366,0.7179099917411804
208,0.8028047680854797,0.766782820224762,0.7028087973594666
209,0.8172938227653503,0.7709833979606628,0.7196885347366333
210,0.8046643733978271,0.7716981172561646,0.7206617593765259
211,0.8058803081512451,0.774634063243866,0.7210644483566284
212,0.7986697554588318,0.7748100161552429,0.7236148715019226
213,0.7984711527824402,0.7727867364883423,0.724688708782196
214,0.7937135100364685,0.7731606364250183,0.715527355670929
215,0.7959201335906982,0.7742052674293518,0.7199905514717102
216,0.7952407002449036,0.7714672088623047,0.725930392742157
217,0.7987203001976013,0.7739633321762085,0.7121714949607849
218,0.794998288154602,0.7769652605056763,0.7214000225067139
